STT,ITEM,VENDOR,DESCR,STATUS
343,3327144,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
344,3350607,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
345,3350608,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
346,3449943,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
347,3449947,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
348,3387567,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
349,3387568,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
350,3387569,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
351,3440906,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
352,3374925,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
353,3374926,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
354,3374927,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
355,3372352,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
356,3433469,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
357,3311748,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
358,3364612,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
359,3406659,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
360,3352971,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
361,3352974,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
362,3378042,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
363,3336962,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
364,3336963,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
365,3542948,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
366,3542951,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
367,3298487,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
368,3298488,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
369,3298489,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
370,3343026,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
371,3343029,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
372,3343030,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
373,3343031,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
374,3344291,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
375,3518223,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
376,3543335,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
377,3550808,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
378,3541465,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
379,3541466,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
380,3518675,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
381,3518676,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
382,3536487,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
383,3528752,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
384,3554236,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
385,3501372,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
386,3538419,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
387,3557777,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
388,3534601,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
389,3533694,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
390,3533695,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
391,3493423,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
392,3493424,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
393,3538906,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
394,3538907,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
395,3506580,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
396,3531392,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
397,3523140,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
398,3523141,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
399,3496126,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
400,3496127,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
401,3528748,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
402,3528749,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
403,3528750,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
404,3535085,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
405,3537737,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
406,3550806,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
407,3534020,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
408,3535084,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
409,3535608,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
410,3536484,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
411,3536485,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
412,3536486,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
413,3518674,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
414,3518677,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
415,3557778,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
416,3543334,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
417,3504123,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
418,3504124,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
419,3537715,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
420,3538420,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
421,3538908,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
422,3541467,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
423,3101964,13979,100-CTy TNHH Thuong Mai L.H,DANG KINH DOANH
424,3101976,13979,100-CTy TNHH Thuong Mai L.H,DANG KINH DOANH
425,3102010,13979,100-CTy TNHH Thuong Mai L.H,DANG KINH DOANH
426,3181800,13979,100-CTy TNHH Thuong Mai L.H,DANG KINH DOANH
427,3317725,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH
428,3416065,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
429,3416066,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
430,3416071,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
431,3005073,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
432,3005075,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
433,3005077,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
434,3295355,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
435,3258064,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
436,3489126,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
437,3524289,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
438,3356234,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
439,3192836,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
440,3286741,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
441,3532867,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
442,3536326,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH
443,3126487,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
444,3282731,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
445,3467853,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
446,3214107,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
447,3216135,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH
448,3377186,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
449,3401492,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
450,3401493,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
451,3401494,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
452,3290133,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
453,3290134,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
454,3345933,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
455,3229501,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
456,3231570,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH
457,3503221,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH
458,3427995,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
459,3427998,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
460,3102394,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
461,3102395,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
462,3348492,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
463,3453969,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
464,3489128,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
465,3143098,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
466,3492416,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH
467,3512339,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
468,3521651,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH
469,3521652,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
470,3110011,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
471,3110012,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
472,3460189,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH
473,3224617,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
474,3524202,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
475,3150386,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
476,3365210,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
477,3365211,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
478,3276842,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
479,3276843,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
480,3318852,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
481,3361960,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH
482,3352990,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
483,3337528,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
484,3400708,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
485,3545693,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
486,3201689,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
487,3205668,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
488,3199550,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
489,3495684,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
490,3502829,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH
491,3005069,11266,110-Cty CP Tap Doan Muoi Mien Nam,DANG KINH DOANH
492,3005070,11266,110-Cty CP Tap Doan Muoi Mien Nam,DANG KINH DOANH
493,3054454,11266,110-Cty CP Tap Doan Muoi Mien Nam,KHONG KINH DOANH
494,3173260,11841,130-Cty TNHH Saigon Ve Wong,DANG KINH DOANH
495,3040978,11841,130-Cty TNHH Saigon Ve Wong,DANG KINH DOANH
496,3040979,11841,130-Cty TNHH Saigon Ve Wong,DANG KINH DOANH
497,3040982,11841,130-Cty TNHH Saigon Ve Wong,DANG KINH DOANH
498,3040983,11841,130-Cty TNHH Saigon Ve Wong,DANG KINH DOANH
499,3040988,11841,130-Cty TNHH Saigon Ve Wong,DANG KINH DOANH
500,3063378,12015,130-CTY TNHH TM&CBTP Tien Du,KHONG KINH DOANH
501,3004519,12015,130-CTY TNHH TM&CBTP Tien Du,KHONG KINH DOANH
502,3004551,12015,130-CTY TNHH TM&CBTP Tien Du,DANG KINH DOANH
503,3442428,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH
504,3442429,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH
505,3442481,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH
506,3493351,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH
507,3493352,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH
508,3481810,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH
509,3440244,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH
510,3440249,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH
511,3440252,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH
512,3468909,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH
513,3413710,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH
514,3413711,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH
515,3413712,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH
516,3451265,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH
517,3422157,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH
518,3422161,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH
519,3444798,12532,100-Cty CP CNTP Luong Gia-NR,DANG KINH DOANH
520,3444807,12532,100-Cty CP CNTP Luong Gia-NR,DANG KINH DOANH
521,3387928,12547,131-Cty CP Uniben,DANG KINH DOANH
522,3432384,12547,131-Cty CP Uniben,KHONG KINH DOANH
523,3432386,12547,131-Cty CP Uniben,KHONG KINH DOANH
524,3494751,12547,131-Cty CP Uniben,KHONG KINH DOANH
525,3403158,12547,131-Cty CP Uniben,DANG KINH DOANH
526,3403160,12547,131-Cty CP Uniben,DANG KINH DOANH
527,3403162,12547,131-Cty CP Uniben,DANG KINH DOANH
528,3217598,12547,131-Cty CP Uniben,DANG KINH DOANH
529,3199340,12547,131-Cty CP Uniben,DANG KINH DOANH
530,3199341,12547,131-Cty CP Uniben,DANG KINH DOANH
531,3199342,12547,131-Cty CP Uniben,DANG KINH DOANH
532,3050100,14337,130-Cty TNHH VINH TIEN,DANG KINH DOANH
533,3054513,14337,130-Cty TNHH VINH TIEN,KHONG KINH DOANH
534,3054515,14337,130-Cty TNHH VINH TIEN,KHONG KINH DOANH
535,3054516,14337,130-Cty TNHH VINH TIEN,KHONG KINH DOANH
536,3054518,14337,130-Cty TNHH VINH TIEN,KHONG KINH DOANH
537,3054519,14337,130-Cty TNHH VINH TIEN,DANG KINH DOANH
538,3054520,14337,130-Cty TNHH VINH TIEN,KHONG KINH DOANH
539,3244892,14337,130-Cty TNHH VINH TIEN,DANG KINH DOANH
540,3103653,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH
541,3103654,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH
542,3054535,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH
543,3097779,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH
544,3325998,15348,130-CTY CP SX Tra Hung Phat,DANG KINH DOANH
545,3084503,15348,130-CTY CP SX Tra Hung Phat,DANG KINH DOANH
546,3084504,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH
547,3509078,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH
548,3444795,15512,100-Cty CP Uniben-NR,DANG KINH DOANH
549,3278389,16701,100-Cty CPTP Binh Tay-NR,DANG KINH DOANH
550,3278390,16701,100-Cty CPTP Binh Tay-NR,DANG KINH DOANH
551,3488561,17259,100-Cty TNHH Le Trung Thien-NR,DANG KINH DOANH
552,3488562,17259,100-Cty TNHH Le Trung Thien-NR,DANG KINH DOANH
553,3488563,17259,100-Cty TNHH Le Trung Thien-NR,DANG KINH DOANH
554,3440951,17259,100-Cty TNHH Le Trung Thien-NR,DANG KINH DOANH
555,3440952,17259,100-Cty TNHH Le Trung Thien-NR,DANG KINH DOANH
556,3440953,17259,100-Cty TNHH Le Trung Thien-NR,DANG KINH DOANH
557,3440955,17259,100-Cty TNHH Le Trung Thien-NR,DANG KINH DOANH
558,3454990,17638,100-Cty CP TP Va Do Uong Vinatea-NR,DANG KINH DOANH
559,3454991,17638,100-Cty CP TP Va Do Uong Vinatea-NR,DANG KINH DOANH
560,3454992,17638,100-Cty CP TP Va Do Uong Vinatea-NR,DANG KINH DOANH
561,3454993,17638,100-Cty CP TP Va Do Uong Vinatea-NR,DANG KINH DOANH
562,3493826,17639,100-Cty TNHH Eikodo Viet Nam-NR,DANG KINH DOANH
563,3454994,17639,100-Cty TNHH Eikodo Viet Nam-NR,DANG KINH DOANH
564,3454995,17639,100-Cty TNHH Eikodo Viet Nam-NR,DANG KINH DOANH
565,3454996,17639,100-Cty TNHH Eikodo Viet Nam-NR,DANG KINH DOANH
566,3454997,17639,100-Cty TNHH Eikodo Viet Nam-NR,DANG KINH DOANH
567,3503267,17639,100-Cty TNHH Eikodo Viet Nam-NR,KHONG KINH DOANH
568,3455948,17666,100-Cty CP SXTM Tai Tai-NR,DANG KINH DOANH
569,3295195,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH
570,3295196,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH
571,3295197,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH
572,3295198,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH
573,3295199,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH
574,3295200,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH
575,3390935,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH
576,3387857,19028,110-Cty CP Vinamit-NR,KHONG KINH DOANH
577,3505767,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH
578,3284683,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH
579,3479885,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH
580,3495074,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH
581,3373113,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH
582,3529243,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH
583,3529244,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH
584,3529245,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH
585,3529246,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH
586,3529247,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH
587,3529248,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH
588,3530491,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH
589,3360436,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH
590,3384346,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH
591,3384347,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH
592,3352387,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH
593,3538108,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH
594,3408152,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH
595,3341297,19939,100-Cty TNHH Muoi Thanh Phat-NR,DANG KINH DOANH
596,3341298,19939,100-Cty TNHH Muoi Thanh Phat-NR,DANG KINH DOANH
597,3442900,19939,100-Cty TNHH Muoi Thanh Phat-NR,DANG KINH DOANH
598,3459106,19939,100-Cty TNHH Muoi Thanh Phat-NR,DANG KINH DOANH
599,3341299,19939,100-Cty TNHH Muoi Thanh Phat-NR,DANG KINH DOANH
600,3416680,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH
601,3416681,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH
602,3430952,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH
603,3433445,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH
604,3175364,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH
605,3113220,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH
606,3113222,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,KHONG KINH DOANH
607,3524070,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH
608,3524071,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH
609,3524072,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH
610,3510697,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH
611,3510698,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH
612,3510699,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH
613,3510700,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH
614,3515394,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH
615,3515395,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH
616,3530862,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH
617,3519042,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH
618,3519043,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH
619,3519044,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH
620,3519045,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH
621,3525167,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH
622,3507730,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
623,3507731,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
624,3284188,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
625,3284196,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
626,3368786,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
627,3496755,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
628,3496756,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
629,3225551,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
630,3253189,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
631,3441648,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
632,3138983,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH
633,3431913,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
634,3431914,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
635,3431961,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
636,3430767,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
637,3430768,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
638,3430769,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
639,3431039,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
640,3431040,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
641,3003245,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
642,3003246,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
643,3003356,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
644,3003358,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
645,3003359,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
646,3003360,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
647,3003368,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
648,3003369,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
649,3003383,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
650,3003388,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
651,3003389,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
652,3003392,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
653,3003424,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
654,3003425,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
655,3500252,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH
656,3530120,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH
657,3530121,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH
658,3530295,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
659,3255354,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
660,3312942,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
661,3446824,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
662,3533269,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
663,3533840,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
664,3437747,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
665,3450830,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
666,3466390,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
667,3298228,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH
668,3447980,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH
669,3334803,20944,111-Cty TNHH Luong Thuc Angimex-NR,KHONG KINH DOANH
670,3334806,20944,111-Cty TNHH Luong Thuc Angimex-NR,DANG KINH DOANH
671,3158922,20944,111-Cty TNHH Luong Thuc Angimex-NR,DANG KINH DOANH
672,3278393,20944,111-Cty TNHH Luong Thuc Angimex-NR,KHONG KINH DOANH
673,3278394,20944,111-Cty TNHH Luong Thuc Angimex-NR,DANG KINH DOANH
674,3365055,20944,111-Cty TNHH Luong Thuc Angimex-NR,KHONG KINH DOANH
675,3480381,21018,100-Congty CP Phuc Long Heritage-NR,DANG KINH DOANH
676,3232249,21018,100-Congty CP Phuc Long Heritage-NR,DANG KINH DOANH
677,3232250,21018,100-Congty CP Phuc Long Heritage-NR,DANG KINH DOANH
